TRADE,NIMY,IDT1RWAJR,DEPINS,LNATRES,BKCLASS,NOIJ,ELNATR,INTINC,NCLNLSR,P9LTOT,LNLSNET,IDT1CER,DEPFOR,ROA,P3LTOT,DEPDOM,ROE,LNLSGR,NETINC,EQ,LNLSDEPR,NTLNLSR,DEPUNINS,FREPO,CHBAL,OFFDOM,CERT,STALP,EINTEXP,COREDEP,DEPIDOM,REPDTE,RBC1AAJ,SC,PTAXNETINC,NUMEMP,ASSET,NONIX,DEP,NIM,CITY,RBCRWAJ,P9ASSET,NAMEFULL,P3ASSET,NONII,LIAB,EQTOT,ID,bank_name,ticker,failed,failure_date,report_date,year,quarter
0,4.800392022591558,16.199250480196365,250218,7264,SB,5077.0,0,9678,1.0079142813754816,0.0,275895,16.199250480196365,,3.0370160634242054,0.0,271250,24.79,283159,5077,43081,101.71244239631336,0.1767517942420182,21065,0,34734,4,27417,RI,2037,216232,259861,20220630,13.287373049103095,653,5077,96,326160,9641,271250,7641,WARWICK,17.46975044824592,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1135,7077,283079,43081,27417_20220630,Wintrust Financial,WTFC,False,,2022-06-30,2022,2
0,5.0749240252673005,16.124222361737345,254282,6583,SB,7183.0,-400,15464,1.0472181042875899,0.0,288198,16.124222361737345,,2.836436733524313,0.0,278215,22.85,294781,7183,44814,103.58823212263897,0.2513053864326266,23971,0,32555,4,27417,RI,3241,222145,270404,20220930,13.279707624330166,11444,7183,98,347557,14479,278215,12223,WARWICK,17.389133040351577,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1438,9039,302743,44814,27417_20220930,Wintrust Financial,WTFC,False,,2022-09-30,2022,3
0,5.282947489417737,15.836462811602575,295232,6353,SB,8579.0,-400,22451,1.2240453686200379,0.0,324272,15.836462811602575,,2.478879392794462,0.0,324741,20.05,330625,8579,46209,99.85557721384119,0.26155236222344685,29614,0,29700,4,27417,RI,5023,242455,318248,20221231,12.696622172087485,11386,8579,95,379838,18758,324741,17428,WARWICK,17.098676273173716,0,"HOME LOAN INVESTMENT BANK, F.S.B.",2714,9509,333629,46209,27417_20221231,Wintrust Financial,WTFC,False,,2022-12-31,2022,4
0,5.657724411909119,16.39567489056101,280556,6981,SB,2667.0,300,7174,1.5708051605373659,0.0,308335,16.39567489056101,,2.8455512255235385,0.0,310863,22.52,315316,2667,48536,99.1867800285013,0.21302255159526953,30387,0,34179,4,27417,RI,2104,239726,302437,20230331,12.980565751962459,12826,2667,99,369964,5219,310863,5070,WARWICK,17.66019110635923,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1135,3116,321428,48536,27417_20230331,Wintrust Financial,WTFC,False,,2023-03-31,2023,1
0,5.591270489194657,16.045764024073584,296676,7259,SB,4265.0,600,14544,1.4403218382559524,0.0,327319,16.045764024073584,,2.2480991307174327,0.0,328861,17.68,334578,4265,49993,99.53110888794961,0.11871264095851279,32275,0,33796,4,27417,RI,4442,236689,320117,20230630,13.614013272601944,12664,4265,104,388493,10305,328861,10102,WARWICK,17.309977665983794,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1100,5068,338500,49993,27417_20230630,Wintrust Financial,WTFC,False,,2023-06-30,2023,2
0,5.553301287956643,15.461623357681795,302759,7435,SB,5317.0,1000,22499,1.4719226307386606,,340817,15.461623357681795,,1.8423034653201609,,341218,14.52,348252,5317,50614,99.8824798222837,0.16776988660950606,38610,0,32358,4,27417,RI,7240,244231,332627,20230930,13.178534994950555,12194,5317,106,400899,16152,341218,15259,WARWICK,16.723753732712243,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1716,7210,350285,50614,27417_20230930,Wintrust Financial,WTFC,False,,2023-09-30,2023,3
0,5.517367105982777,14.910404085154008,307838,7495,SB,6403.0,1415,30994,1.1822079343290588,,358938,14.910404085154008,,1.636828984475816,,341636,13.0,366433,6403,50847,105.0644545656781,0.22799615857442526,34027,0,28711,4,27417,RI,10414,242144,336305,20231231,12.608538127290608,12658,6403,106,416722,20961,341636,20580,WARWICK,16.171858605171728,0,"HOME LOAN INVESTMENT BANK, F.S.B.",1701,8199,365875,50847,27417_20231231,Wintrust Financial,WTFC,False,,2023-12-31,2023,4
0,3.8038964579384147,17.058328709752473,51059,510,SM,197.0,15,890,0.39912193175014965,0.0,49600,17.058328709752473,,0.9259313659250207,0.0,75054,8.38,50110,197,9245,66.08575159218695,0.053887605850654344,24036,542,1721,2,25851,KS,140,63696,59591,20180331,11.009587616957376,27293,241,20,84880,629,75054,750,ELKHART,17.971113059975302,43,HEARTLAND TRI-STATE BANK,734,135,75635,9245,25851_20180331,Heartland BancCorp,HTLF,False,,2018-03-31,2018,1
0,3.7966684152048478,16.147711855994178,49866,515,SM,418.0,30,1838,0.905077670440902,0.0,53624,16.147711855994178,,0.9598236496260975,0.0,72915,8.88,54139,418,9444,73.54316670095317,0.06453286431016265,23108,1045,2385,2,25851,KS,306,61314,59358,20180630,11.110984619938298,27898,513,20,91091,1248,72915,1532,ELKHART,16.99976837298567,344,HEARTLAND TRI-STATE BANK,1367,259,81647,9444,25851_20180630,Heartland BancCorp,HTLF,False,,2018-06-30,2018,2
0,3.8576022113575617,15.66199526460613,49249,536,SM,663.0,45,2892,2.007920516917946,0.0,57036,15.66199526460613,,0.996275594300575,0.0,69773,9.44,57572,663,9197,81.74508764135125,0.02720629223070894,20592,509,2254,2,25851,KS,516,58386,57691,20180930,10.617875774107134,27204,830,19,93615,1884,69773,2376,ELKHART,16.51948550585525,1048,HEARTLAND TRI-STATE BANK,762,383,84418,9197,25851_20180930,Heartland BancCorp,HTLF,False,,2018-09-30,2018,3
0,3.8187691359688816,16.301338631404096,49816,552,SM,874.0,60,3941,0.9542996500901284,0.0,56034,16.301338631404096,,0.9742612223968611,0.0,77274,9.28,56586,874,9625,72.5133938970417,0.020204469228593366,27529,1127,3204,2,25851,KS,768,66735,62638,20181231,10.809351546892715,27029,1109,19,93632,2529,77274,3173,ELKHART,17.20027358890011,432,HEARTLAND TRI-STATE BANK,573,525,84006,9625,25851_20181231,Heartland BancCorp,HTLF,False,,2018-12-31,2018,4
0,3.7094499294781382,16.895325203252032,51564,576,SM,178.34,23,1025,1.387302716567128,0.0,52837,16.895325203252032,,0.784565846323165,0.0,74656,7.4,53413,180,9839,70.77394984997856,-0.01454558677806162,23149,514,3763,2,25851,KS,236,66488,59747,20190331,11.120153396802747,26757,216,19,89909,659,74656,789,ELKHART,17.870934959349594,634,HEARTLAND TRI-STATE BANK,819,109,80070,9839,25851_20190331,Heartland BancCorp,HTLF,False,,2019-03-31,2019,1
0,3.711486602788456,11.323570743242588,82701,630,SM,375.72,78,2260,0.8012498259833871,0.0,64019,11.323570743242588,,0.7340693395312803,0.0,113226,7.25,64649,379,11898,56.54090049988518,0.0,30625,3288,13656,4,25851,KS,535,102304,90694,20190630,10.142449153204455,28788,457,25,126239,1457,113226,1725,ELKHART,11.934136437203803,304,HEARTLAND TRI-STATE BANK,2865,267,114341,11898,25851_20190630,Heartland BancCorp,HTLF,False,,2019-06-30,2019,2
0,3.8284116195060105,15.681577926161832,78537,647,SM,634.64,101,3612,1.3470887834240073,0.0,68465,15.681577926161832,,0.8472734324076173,0.0,104992,8.35,69112,680,12045,65.20973026516306,0.010939448638004593,26577,3594,4252,4,25851,KS,826,94582,83716,20190930,9.723616631126527,33921,781,25,118249,2325,104992,2786,ELKHART,16.54734982804994,591,HEARTLAND TRI-STATE BANK,2053,421,106204,12045,25851_20190930,Heartland BancCorp,HTLF,False,,2019-09-30,2019,3
0,3.8129718839452242,15.610533401101694,78767,645,SM,897.64,123,4913,1.4189318883163289,0.0,67082,15.610533401101694,,0.8572727272727274,0.0,108595,8.48,67727,943,12216,61.772641465997516,0.048156102822910746,29950,4481,5759,4,25851,KS,1090,101139,86370,20191231,9.401836684040706,36774,1065,26,121971,3201,108595,3823,ELKHART,16.496558924131488,623,HEARTLAND TRI-STATE BANK,1447,566,109755,12216,25851_20191231,Heartland BancCorp,HTLF,False,,2019-12-31,2019,4
0,3.5406360424028267,15.19653688907891,81842,664,SM,205.76,30,1250,2.6969344198680636,0.0,61184,15.19653688907891,,1.3349693251533743,0.0,109776,13.7,61848,408,11611,55.735315551668855,0.06791433532703067,28022,11638,5021,4,25851,KS,248,100934,86684,20200331,9.182133025486191,36620,258,19,122529,869,109776,1002,ELKHART,16.083691847259708,1364,HEARTLAND TRI-STATE BANK,843,155,110918,11611,25851_20200331,Heartland BancCorp,HTLF,False,,2020-03-31,2020,1
0,3.5369211730013292,14.601216246652818,85385,752,SM,484.08,120,2471,1.3566847557967439,0.0,68166,14.601216246652818,,1.1079388983937015,0.0,116578,11.28,68918,694,13091,58.4724390536808,0.039296096083992885,31280,5437,6619,4,25851,KS,418,107451,91822,20200630,9.105238106385137,42970,586,26,131333,1823,116578,2053,ELKHART,15.542180735253636,641,HEARTLAND TRI-STATE BANK,4063,476,118242,13091,25851_20200630,Heartland BancCorp,HTLF,False,,2020-06-30,2020,2
0,3.5413936477792833,13.82158198258063,84514,645,SM,775.98,150,3685,2.1886822614163157,0.0,74423,13.82158198258063,,1.0760459071649833,0.0,112583,10.84,75068,1020,13288,66.10500697263353,0.2924320352681851,28160,521,5235,4,25851,KS,573,101424,87961,20200930,8.976364603161148,41309,938,26,129709,2631,112583,3112,ELKHART,14.586942592021265,1349,HEARTLAND TRI-STATE BANK,1500,607,116421,13288,25851_20200930,Heartland BancCorp,HTLF,False,,2020-09-30,2020,3
0,3.6086634942399853,14.437387889659185,86941,804,SM,1037.08,310,4983,2.6506657808044736,0.0,71442,14.437387889659185,,1.0183969491960931,0.0,117353,10.18,72246,1300,13664,60.87786422162195,0.21832987764851494,30505,6003,5864,4,25851,KS,709,108569,89336,20201231,9.124752960642226,41358,1226,26,132716,3520,117353,4274,ELKHART,15.411838851990108,1731,HEARTLAND TRI-STATE BANK,2241,782,119052,13664,25851_20201231,Heartland BancCorp,HTLF,False,,2020-12-31,2020,4
0,3.2295955388605817,15.051820020222447,92582,865,SM,320.68,60,1126,4.458764067247935,0.0,64624,15.051820020222447,,0.9533166228982768,0.0,120396,9.55,65489,319,13061,53.67620186717167,-0.005808254982393727,27865,13988,3868,4,25851,KS,119,112587,90000,20210331,8.772550146221446,44419,382,26,134981,835,120396,1007,ELKHART,16.14509605662285,2770,HEARTLAND TRI-STATE BANK,1659,270,121920,13061,25851_20210331,Heartland BancCorp,HTLF,False,,2021-03-31,2021,1
0,3.29805707721501,15.518856728835367,90523,951,SM,821.42,150,2270,1.7247999054904162,0.0,66767,15.518856728835367,,1.2337289194253591,0.0,117011,12.17,67718,823,13859,57.060447308372716,0.008761127849191787,26539,5591,6237,4,25851,KS,222,108924,88802,20210630,9.17883319541317,45718,1077,26,132553,1610,117011,2048,ELKHART,16.70684938351801,1026,HEARTLAND TRI-STATE BANK,1291,789,118694,13859,25851_20210630,Heartland BancCorp,HTLF,False,,2021-06-30,2021,2
0,3.3701088862640436,15.19449394702882,89642,992,SM,1090.05,190,3457,1.3259636021521182,0.0,67034,15.19449394702882,,1.0944781621011204,0.0,117258,10.71,68026,1094,13893,57.16795442528442,0.0039002629086694043,27677,4574,5487,4,25851,KS,322,109164,88273,20210930,9.223022119437502,47591,1406,24,132837,2507,117258,3135,ELKHART,16.413691390647084,723,HEARTLAND TRI-STATE BANK,3861,968,118944,13893,25851_20210930,Heartland BancCorp,HTLF,False,,2021-09-30,2021,3
0,3.387603996656184,14.559262775243697,91028,1041,SM,1351.9,240,4675,3.6723283493582954,0.0,69786,14.559262775243697,,1.0085968045280065,0.0,125866,9.96,70827,1360,13769,55.44467926207236,0.004356589777697746,34905,8546,7104,4,25851,KS,420,119749,94287,20211231,9.325848529117323,47849,1669,26,141117,3471,125866,4255,ELKHART,15.764430757831855,2428,HEARTLAND TRI-STATE BANK,1057,1125,127348,13769,25851_20211231,Heartland BancCorp,HTLF,False,,2021-12-31,2021,4
0,3.1540291123584816,19.778557404486786,95939,1071,SM,254.0,30,1131,4.145696802925522,0.0,54167,19.778557404486786,,0.7233376050121031,0.0,127836,8.16,55238,254,11144,42.37225820582621,0.0,31942,21104,7336,4,25851,KS,95,119940,93758,20220331,8.610422183922541,49660,306,26,139803,848,127836,1036,ELKHART,21.033827931378546,2119,HEARTLAND TRI-STATE BANK,946,148,128659,11144,25851_20220331,Heartland BancCorp,HTLF,False,,2022-03-31,2022,1
0,3.1422990511337754,16.8432929040577,96830,1058,SM,496.17,30,2242,0.7918817456593149,0.0,50086,16.8432929040577,,0.7135575942915392,0.0,127861,9.05,51144,497,8024,39.17222608926881,0.04401582312410769,31085,23571,5539,4,25851,KS,207,117685,95120,20220630,9.195166304921687,48000,596,25,136986,1701,127861,2035,ELKHART,18.09512296678352,214,HEARTLAND TRI-STATE BANK,1463,292,128962,8024,25851_20220630,Heartland BancCorp,HTLF,False,,2022-06-30,2022,2
0,3.2635210035577975,16.82648985246056,96181,1056,SM,785.72,30,3495,1.1652483964050064,0.0,53353,16.82648985246056,,0.7738188223543832,0.0,124590,10.67,54409,799,6991,42.82285897744602,0.03453876641711783,28480,9901,7121,4,25851,KS,375,115394,91899,20220930,9.007718227111711,52105,947,26,132769,2583,124590,3120,ELKHART,18.077280002151895,465,HEARTLAND TRI-STATE BANK,2931,440,125778,6991,25851_20220930,Heartland BancCorp,HTLF,False,,2022-09-30,2022,3
0,3.285123319439656,16.956010101677883,93135,1026,SM,1102.54,30,4823,1.6917053628334697,0.0,53889,16.956010101677883,,0.8059442738818973,0.0,129968,11.55,54915,1112,8207,41.46328326972794,0.07852498665075228,36932,15534,7728,4,25851,KS,630,121494,94398,20221231,9.794920756158106,52554,1284,26,139199,3511,129968,4193,ELKHART,18.20681995478045,777,HEARTLAND TRI-STATE BANK,1166,632,130992,8207,25851_20221231,Heartland BancCorp,HTLF,False,,2022-12-31,2022,4
0,3.52717763526555,17.65720753050295,95430,1044,SM,298.36,10,1513,2.1006697787700426,0.0,48226,17.65720753050295,,0.8613109870982791,0.0,130110,14.54,49270,300,8294,37.06555991084467,-0.06142918846283054,34772,16950,9170,4,25851,KS,380,122588,93224,20230331,9.076203787131698,55612,363,25,139446,915,130110,1133,ELKHART,18.909070833103296,881,HEARTLAND TRI-STATE BANK,2366,155,131152,8294,25851_20230331,Heartland BancCorp,HTLF,False,,2023-03-31,2023,1
0,3.543810479764204,14.491809440285653,298030,3280,SI,384.0,-75,3946,0.4858219841768445,0.0,372372,14.491809440285653,,0.34771467023134567,0.0,346032,3.51,375652,384,43889,107.6120127618255,0.027684461031459127,48012,1389,18279,8,16101,CT,336,340571,281942,20180331,10.4364694471387,23495,471,84,441789,3747,346032,3610,MILFORD,15.550474519998748,0,THE MILFORD BANK,1558,533,397900,43889,16101_20180331,Prosperity Bancshares,PB,False,,2018-03-31,2018,1
0,3.568593615185505,14.834862414175948,306761,3226,SI,771.0,-110,7964,0.43715059958178637,0.0,371702,14.834862414175948,,0.35041923806161956,0.0,351658,3.51,374928,771,44201,105.69985611019798,0.02397332035814365,44914,25,17539,8,16101,CT,726,344189,285405,20180630,10.653791857247727,21678,946,86,436650,7457,351658,7238,MILFORD,15.880948711577716,0,THE MILFORD BANK,2919,1055,392449,44201,16101_20180630,Prosperity Bancshares,PB,False,,2018-06-30,2018,2
0,3.58001698729044,15.104895991078612,295514,2960,SI,1303.87,-360,11997,0.39829568980485913,0.0,371385,15.104895991078612,,0.38949801125455596,0.0,344616,3.87,374345,1282,44712,107.7677763075423,0.021679718138847406,49136,25,18708,8,16101,CT,1138,338182,275684,20180930,10.925973880143822,19437,1606,88,435245,11276,344616,10859,MILFORD,16.074336440189327,0,THE MILFORD BANK,1798,1663,390533,44712,16101_20180930,Prosperity Bancshares,PB,False,,2018-09-30,2018,3
0,3.593521685819441,14.71496255540272,296014,3066,SI,1765.87,-250,16144,0.3903304156069755,0.0,381480,14.71496255540272,,0.3968580854601119,0.0,345752,3.93,384546,1744,45533,110.33341817256299,0.01724007144285606,49778,25,15913,8,16101,CT,1590,337456,277527,20181231,10.939293058979924,19102,2179,86,441881,14725,345752,14554,MILFORD,15.682714351215038,0,THE MILFORD BANK,1756,2100,396348,45533,16101_20181231,Prosperity Bancshares,PB,False,,2018-12-31,2018,4
0,3.606899583847384,14.67130289522184,296086,3088,SI,340.0,30,4286,0.42407547404285284,0.0,383164,14.67130289522184,,0.3057732691209468,0.0,340709,2.97,386252,340,46040,112.46078031399229,0.008303083298088475,44677,25,19803,8,16101,CT,584,329203,272133,20190331,10.875368456944937,18685,417,84,447667,3842,340709,3702,MILFORD,15.63607421597199,0,THE MILFORD BANK,682,587,401627,46040,16101_20190331,Prosperity Bancshares,PB,False,,2019-03-31,2019,1
0,3.549216808744194,14.939105575841793,301832,3089,SI,667.0,40,8588,0.3819509847010318,0.0,379159,14.939105575841793,,0.29878336488899776,0.0,354163,2.9,382248,667,46555,107.05776718629558,0.008846134499404185,52359,25,27477,8,16101,CT,1270,340754,276529,20190630,10.874495911592362,17259,818,86,449884,7603,354163,7318,MILFORD,15.915191620780316,0,THE MILFORD BANK,1721,1143,403329,46555,16101_20190630,Prosperity Bancshares,PB,False,,2019-06-30,2019,2
0,3.5407729381401145,14.938383841455071,299595,3055,SI,990.0,10,12857,0.5053904866454706,0.0,383181,14.938383841455071,,0.2953270045262232,0.0,357407,2.85,386236,990,46914,107.21138645857525,0.007275937742401977,57849,25,17955,8,16101,CT,1896,343912,278333,20190930,11.064668325695047,21541,1214,86,448372,11448,357407,10961,MILFORD,15.897668224426939,0,THE MILFORD BANK,1362,1711,401458,46914,16101_20190930,Prosperity Bancshares,PB,False,,2019-09-30,2019,3
0,3.54630858327137,14.901390518887705,303921,3092,SI,1252.0,51,17180,0.3239625030634752,0.0,388620,14.901390518887705,,0.27977378546445575,0.0,360615,2.69,391712,1252,47704,107.76589992096834,0.006473349994873107,56715,25,14524,8,16101,CT,2519,347032,286310,20191231,10.908295843796171,20543,1532,84,449718,15382,360615,14661,MILFORD,15.864405552421266,0,THE MILFORD BANK,1658,2304,402014,47704,16101_20191231,Prosperity Bancshares,PB,False,,2019-12-31,2019,4
0,3.524426458461436,14.93797915280817,307625,3533,SI,235.0,450,4279,0.3489595881465326,0.0,390782,14.93797915280817,,0.20719244320667773,0.0,363153,1.96,394315,235,48335,107.60808805104185,0.0091599906873428,55551,25,22454,8,16101,CT,582,344720,287975,20200331,10.857190361804252,18238,82,82,457651,3461,363153,3697,MILFORD,16.031508576966953,0,THE MILFORD BANK,820,296,409316,48335,16101_20200331,Prosperity Bancshares,PB,False,,2020-03-31,2020,1
0,3.4444585678133555,14.98512478319522,344532,3877,SI,326.0,800,8501,0.5031740505272596,0.0,415461,14.98512478319522,,0.15980087012216412,0.0,412886,1.55,419338,373,48499,100.62365883076684,0.007466617995378994,68367,25,36517,8,16101,CT,1049,394530,306834,20200630,10.290231465590326,15338,195,82,493124,7357,412886,7452,MILFORD,16.182670071304685,68,THE MILFORD BANK,4661,900,444625,48499,16101_20200630,Prosperity Bancshares,PB,False,,2020-06-30,2020,2
0,3.4693208368600086,15.192500877479636,337375,4011,SI,771.0,925,12697,0.5174684218282776,0.0,416691,15.192500877479636,,0.23210365332977226,0.0,408006,2.26,420702,818,48918,102.12864516698284,0.001967889392011522,70645,25,23028,8,16101,CT,1353,401071,307752,20200930,10.366106691826651,13901,745,82,479080,11234,408006,11344,MILFORD,16.436403906902434,0,THE MILFORD BANK,555,1560,430162,48918,16101_20200930,Prosperity Bancshares,PB,False,,2020-09-30,2020,3
0,3.5179130225467383,15.405626461091476,349765,4331,SI,1040.41,1250,17021,0.3751039928384815,0.0,406755,15.405626461091476,,0.22990968317768207,0.0,420366,2.24,411086,1086,48983,96.76210730649007,0.0026998463051130673,70612,25,37501,8,16101,CT,1588,413108,322269,20201231,10.362786840149614,12490,1071,81,482224,15322,420366,15433,MILFORD,16.656595435596003,0,THE MILFORD BANK,436,2210,433241,48983,16101_20201231,Prosperity Bancshares,PB,False,,2020-12-31,2020,4
0,3.48065963904911,15.68342577829216,369346,4312,SI,473.0,-15,4195,0.4812181805392845,0.0,407975,15.68342577829216,,0.38126828128006995,0.0,448280,3.86,412287,473,49155,91.00896760952976,0.0038864524340730144,78943,25,55701,8,16101,CT,170,441016,333707,20210331,10.256967720506085,21155,586,81,510253,3981,448280,4025,MILFORD,16.934664704904613,0,THE MILFORD BANK,1461,527,461098,49155,16101_20210331,Prosperity Bancshares,PB,False,,2021-03-31,2021,1
0,3.396486228482444,15.98088705876516,376376,4227,SI,1060.0,-100,8371,0.2804017846015802,0.0,396983,15.98088705876516,,0.4181759245074104,0.0,464947,4.29,401210,1060,50049,85.38241993173415,0.001959850822688213,88581,25,59722,8,16101,CT,330,454176,346376,20210630,9.814110962159527,46082,1316,80,528414,7945,464947,8041,MILFORD,17.231724257683627,0,THE MILFORD BANK,821,1120,478365,50049,16101_20210630,Prosperity Bancshares,PB,False,,2021-06-30,2021,2
0,3.366193420860989,16.01612140782987,378392,4165,SI,1698.0,-160,12628,0.4407011798358995,0.0,391568,16.01612140782987,,0.44040707547995644,0.0,471476,4.56,395733,1698,50229,83.05152330129211,0.001974874036916256,93096,25,53349,8,16101,CT,494,460950,349633,20210930,9.814828051932418,65050,2111,79,535337,11824,471476,12134,MILFORD,17.26666625739,0,THE MILFORD BANK,449,1641,485108,50229,16101_20210930,Prosperity Bancshares,PB,False,,2021-09-30,2021,3
0,3.3517758373072084,15.43043423403862,385455,4203,SI,2109.0,-120,16974,0.4459665336237614,0.0,392912,15.43043423403862,,0.40574093604761,0.0,478333,4.23,397115,2109,50660,82.14193877487023,0.0019827196072629,92888,25,24589,8,16101,CT,656,467465,358561,20211231,9.640471354300338,99559,2619,80,542721,16163,478333,16318,MILFORD,16.68040855968334,0,THE MILFORD BANK,283,2344,492061,50660,16101_20211231,Prosperity Bancshares,PB,False,,2021-12-31,2021,4
0,3.097215135068269,15.68392332690336,397078,4165,SI,1562.0,-35,4169,0.7259551172345147,0.0,389661,15.68392332690336,,1.1350455298953153,0.0,497106,12.85,393826,1562,46620,78.38589757516505,0.0030343603378760234,100039,25,37685,8,16101,CT,163,486489,370032,20220331,9.826123879930753,102356,1629,79,558204,4103,497106,4006,MILFORD,16.91923141534736,0,THE MILFORD BANK,489,1691,511584,46620,16101_20220331,Prosperity Bancshares,PB,False,,2022-03-31,2022,1
